100000008691,0,52.81690575,-1.45094614,Bog Lane,Melbourne Common
100000008692,0,52.82534533,-1.42589249,The Crescent,Melbourne
100000008698,0,52.78214885,-1.57509174,Pine Grove,Newhall
100000008699,0,52.77444764,-1.55862381,Bus Station,Swadlincote
100000008700,0,52.78034992,-1.56981659,Amberwood,Newhall
100000008707,0,52.78416078,-1.55259492,Burton Road 543,Midway
100000008708,0,52.78422359,-1.55256462,Burton Road 543,Midway
100000008709,0,52.78157302,-1.5458164,Midway Inn,Midway
100000008710,0,52.78610466,-1.55555529,Midway Farm,Midway
100000008711,0,52.76751189,-1.53157143,Blacksmiths Lane,Woodville
100000008712,0,52.79062304,-1.5134249,Ticknall Road 147,Hartshorne
100000008713,0,52.7905521,-1.51366296,Ticknall Road 147,Hartshorne
100000008714,0,52.78816361,-1.51874594,Old Mill Wheel,Hartshorne
100000008715,0,52.78870182,-1.51845827,Old Mill Wheel,Hartshorne
100000008716,0,52.78632347,-1.51941864,Repton Road,Hartshorne
100000008717,0,52.78630627,-1.51961159,Repton Road,Hartshorne
100000008718,0,52.79377999,-1.49024011,Coal Lane East End,Ticknall
100000008719,0,52.79372586,-1.49019625,Coal Lane East End,Ticknall
100000008720,0,52.7583657,-1.67586238,Bells End Road,Walton-on-Trent
100000008721,0,52.75497723,-1.59947767,Main Road,Coton Park
100000008722,0,52.75520186,-1.59944598,Main Road,Coton Park
100000008805,1,52.96429056,-1.47753306,Allestree Park Gates (Opposite),Burley Hill
100000008806,1,52.96462413,-1.47775237,Allestree Park Gates (Outside),Burley Hill
100000008888,1,52.95184989,-1.4325397,Brookside Road Top (Opposite),Breadsall
100000008979,1,52.93311533,-1.52687042,Radbourne Lane End,Mackworth
100000009064,1,52.93277121,-1.52398795,Radbourne Lane End (Opposite),Mackworth
100000009570,1,52.90029968,-1.55361541,Mickleover Turn,The Pastures
100000009595,0,52.8715672,-1.50105091,Beaufort Road,Stenson Fields
100000009596,0,52.87128217,-1.49953883,Beaufort Road,Stenson Fields
100000009597,0,52.87208837,-1.4967365,Derwent Drive,Stenson Fields
100000009598,0,52.87233114,-1.49674855,Derwent Drive,Stenson Fields
100000009599,0,52.87241276,-1.50548339,Wragley Way,Stenson Fields
100000009600,0,52.87231332,-1.50535081,Wragley Way,Stenson Fields
100000009602,0,52.8782359,-1.50284662,Kirkland Way,Stenson Fields
100000009603,0,52.87784384,-1.50152868,Kirkland Way,Stenson Fields
100000009645,0,52.87094343,-1.49596236,Arleston Lane,Stenson Fields
100000009646,0,52.87095813,-1.49518966,Arleston Lane,Stenson Fields
100000009652,0,52.87409756,-1.4956881,Jarvis Road,Stenson Fields
100000009653,0,52.87395475,-1.49592747,Jarvis Road,Stenson Fields
100000011731,0,53.11969272,-1.35574256,Central Drive,Blackwell
100000011732,0,53.11893976,-1.35780083,Deamon Street North,Blackwell
100000011766,0,53.21078766,-1.68373599,Pickford Villas,Bakewell
100000011780,0,53.12706512,-1.77029537,Woollaton Lane,Biggin
100000011781,0,53.12960507,-1.75478366,Biggin Lane End,Biggin
100000011916,0,53.30816772,-1.39047419,Fox and Hounds,Marsh Lane
100000011935,0,52.97105186,-1.73642763,Whitehall Farm,Hales Green
100000012152,0,53.26007326,-1.90033251,Infant School,Fairfield
100000012186,1,52.95500662,-1.58527872,Hill Side Farm (Outside),Kirk Langley
100000012246,0,53.43923962,-1.98836985,Hargate Hill,Gamesley
100000012265,1,53.07865403,-1.57786741,Arkwright Street,Wirksworth
100000012266,0,53.09242534,-1.38924025,Alfred Street,Alfreton
100000012267,0,53.22537612,-1.38622764,Calow Lane,Calow Green
100000012268,0,53.23085511,-1.3614462,Sutton Lane Top,Arkwright Town
100000013633,0,53.2531397,-1.24469879,The Green,Elmton
100000013648,0,53.37613148,-1.99450441,Watford Lane,New Mills
100000013649,0,53.32983918,-1.98443497,Reservoir Road,Whaley Bridge
100000013724,0,53.20999542,-1.221425,The Badger,Shirebrook
100000015288,0,53.09982106,-1.38008489,Oak Drive,Alfreton
100000015292,0,53.1000687,-1.38450214,Willows Avenue,Alfreton
100000015547,0,53.09187228,-1.39359339,Derby Road,Alfreton
100000015549,0,53.09241704,-1.38937476,Alfred Street,Alfreton
100000015551,0,53.01538033,-1.733609,Bus Station,Ashbourne
100000015553,0,53.38027084,-1.71603601,Crookhill Farm,Ashopton
100000015554,0,53.39304134,-1.7305674,Bridge End,Derwent
100000015555,0,53.38532323,-1.72018205,Fearfall Wood,Ashopton
100000015559,0,53.23489402,-1.41638528,Piccadilly Road,Chesterfield
100000015649,0,53.25558351,-1.45567547,Thirlmere Road Circle,Newbold
100000015650,0,53.25547587,-1.45375822,Grasmere Close,Newbold
100000015660,0,53.11541934,-1.63794136,Hollybush Inn,Grangemill
100000015663,0,52.94036574,-1.75473771,Village Hall,Great Cubley
100000015674,0,53.32049187,-1.65005022,The Plough,Leadmill
100000015676,0,53.33178151,-1.64998793,School,Hathersage
100000015683,0,53.28287765,-1.71198687,Brosterfield Farm,Housley
100000015714,0,53.36539019,-2.00198946,Bus Station,New Mills
100000015715,0,53.27820294,-1.40193834,Highland Road,New Whittington
100000015731,0,53.09445881,-1.31523209,Three Horseshoes,Pinxton
100000015744,0,53.17556483,-1.64698082,The Lodge,Stanton in Peak
100000015746,0,52.88519925,-1.75961114,Vernon Arms,Sudbury
100000015749,0,53.41147436,-1.8324783,Snake Pass Inn,Hope Woodlands
100000015750,0,53.43288596,-1.86927011,Pennine Way,Hope Woodlands
100000015752,0,53.01471439,-1.57793975,Hillcliff Lane,Cross o' th' Hands
100000015771,1,53.09157665,-1.30958862,Kirkby Lane,Pinxton
100000015772,1,53.08963265,-1.30918671,Greensquare Road,Pinxton
100000015773,1,53.08914597,-1.30897053,Greensquare Road (Opposite),Pinxton
100000015826,1,53.23435473,-1.42939685,New Beetwell Street,Chesterfield
100000015827,0,53.23490219,-1.43109753,New Beetwell Street,Chesterfield
100000015855,0,53.18178635,-1.38581735,Miners Welfare,North Wingfield
100000015857,0,53.18057142,-1.22239169,Mill No 3,Pleasley
100000015859,0,53.17881859,-1.22792964,Mill No 1,Pleasley
100000015860,0,53.17900126,-1.22837524,Mill No 1,Pleasley
100000015862,1,53.18924859,-1.23390847,Wood Lane,Pleasley
100000015863,0,53.18926743,-1.23404283,Wood Lane,Pleasley
100000016108,0,53.23293172,-1.27945189,Local Hospital,Bolsover
100000016109,0,53.2326391,-1.28011598,Local Hospital,Bolsover
100000016463,0,53.45840159,-1.97776222,Hawthorn Bank,Hadfield
100000016570,0,53.20301258,-1.42988789,Church,Wingerworth
100000018600,0,53.20892285,-1.21413753,Alandale Avenue 8,Shirebrook
100000018601,0,53.1280852,-1.488462,High Lane Top,Doehole
100000018602,0,53.12808629,-1.48871604,High Lane Top,Doehole
100000018604,0,53.115195,-1.48640375,Moor Farm,Lea
100000018607,0,53.22747506,-1.27642771,School,Bolsover
100000018616,0,53.257457,-1.92411226,Park Road,Buxton
100000018617,0,53.25832518,-1.9184445,Pavilion Gardens,Buxton
100000018618,0,53.2493916,-1.92031981,School Green Lane,Buxton
100000018619,0,53.2512876,-1.91937208,School College Road,Buxton
100000018620,0,53.25555781,-1.92017349,Burlington Road Middle,Buxton
100000018621,0,53.10953532,-1.5639415,Chapel Hill,Cromford
100000018623,0,53.2724429,-1.25532027,Church Lane,Clowne
100000018626,0,53.26932275,-1.43152557,Broomhill Road,Old Whittington
100000018627,0,53.26917052,-1.43164754,Broomhill Road,Old Whittington
100000018630,0,53.26330478,-1.9181802,John Duncan School,Buxton
100000018632,0,53.26170663,-1.92092663,Cavendish Hospital,Buxton
100000018634,0,53.26355397,-1.91461167,Lansdowne Road,Buxton
100000018635,0,53.26367964,-1.91437155,Lansdowne Road,Buxton
100000018636,0,53.26219692,-1.91495916,Lascelles Road,Buxton
100000018638,0,53.24811479,-1.43275074,Gloucester Road,Stonegravels
100000018639,0,53.24818833,-1.43309446,Gloucester Road,Stonegravels
100000018640,0,53.25001682,-1.41525038,Lockoford Lane 207,Tapton
100000018641,0,53.24993688,-1.4154463,Lockoford Lane 207,Tapton
100000018643,0,53.12311534,-1.59376495,Abel Lane,Bonsall
100000018645,0,53.19575125,-1.41540498,Halcyon Approach,Wingerworth
100000018646,0,53.19563433,-1.4153916,Halcyon Approach,Wingerworth
100000018647,0,53.19796447,-1.41396778,Adlington Avenue,Wingerworth
100000018648,0,53.19796389,-1.41384804,Adlington Avenue,Wingerworth
100000018662,0,53.14430298,-1.58607504,Aston Grange,Oker
100000018663,0,53.14425809,-1.58609043,Aston Grange,Oker
100000018664,0,53.14001409,-1.58317131,The Bull Ring,Snitterton
100000018665,0,53.13999647,-1.58327613,The Bull Ring,Snitterton
100000018666,0,52.98304806,-1.57870997,Taghole Lane,Mugginton
100000018667,0,52.98320917,-1.57851477,Taghole Lane,Mugginton
100000018668,0,52.98279907,-1.50044127,Cumberhills Farm,Duffield
100000018669,0,52.98279838,-1.50027744,Cumberhills Farm,Duffield
100000018671,0,53.25578269,-1.92042789,Burlington Road Middle,Buxton
100000018673,0,53.27190101,-1.25060623,Hollin Hill 23,Clowne
100000018674,0,53.27187367,-1.25054672,Hollin Hill 23,Clowne
100000018675,0,53.27309333,-1.26307666,Primary Schools,Clowne
100000018676,0,53.25074543,-1.41718884,Swaddale Avenue Turning Point,Tapton
100000018677,0,53.24742175,-1.43067679,Christ Church Primary School,Stonegravels
100000018678,0,53.24851152,-1.42923859,Bank Road,Stonegravels
100000018680,0,52.88913488,-1.25861895,Newbery Avenue Middle,Long Eaton
100000018681,0,52.8891611,-1.25849961,Newbery Avenue Middle,Long Eaton
100000018682,0,52.89129574,-1.25772002,Barton Road,Long Eaton
100000018683,0,52.89136737,-1.25767421,Barton Road,Long Eaton
100000018684,0,52.89473138,-1.26231396,Frederick Street Middle,Long Eaton
100000018685,0,52.89567537,-1.26232767,Chesterfield Avenue 30,Long Eaton
100000018686,0,52.90323269,-1.28989749,Wilsthorpe School,Long Eaton
100000018691,0,53.44917982,-1.94939937,Glossopdale College,Glossop
100000018692,0,53.25831888,-1.44264425,Levens Way Middle,Newbold
100000018693,0,53.4491166,-1.94869176,Glossopdale College,Glossop
100000018696,0,53.25705677,-1.44378489,St Johns Church,Newbold
100000018705,0,52.89827144,-1.25913205,School,Long Eaton
100000018706,0,52.8983932,-1.25847587,School,Long Eaton
100000018707,0,53.25881548,-1.40405253,Paton Grove,Brimington
100000018708,0,53.25888664,-1.40390163,Paton Grove,Brimington
100000018709,0,53.25931818,-1.398544,George Street,Brimington
100000018710,0,53.25947007,-1.39836198,George Street,Brimington
100000018711,0,53.262964,-1.37681462,Troughbrook Road,Hollingwood
100000018712,0,53.26292711,-1.37663525,Troughbrook Road,Hollingwood
100000018713,0,53.26587288,-1.32495681,School,Woodthorpe
100000018715,0,53.16182765,-1.58755179,Underhall,Two Dales
100000018716,0,53.16174686,-1.58758248,Underhall,Two Dales
100000018717,0,53.17616872,-1.55604014,Nursery Farm,Two Dales
100000018718,0,53.17611474,-1.55602573,Nursery Farm,Two Dales
100000018720,0,53.17657847,-1.55024576,Flash Dam,Farley
100000018721,0,53.17653398,-1.55036592,Flash Dam,Farley
100000018722,0,53.1554969,-1.56166674,Farley Farm,Farley
100000018723,0,53.15545229,-1.56175692,Farley Farm,Farley
100000018724,0,53.16340237,-1.5802975,Plough Inn,Two Dales
100000018725,0,53.16332173,-1.58037307,Plough Inn,Two Dales
100000018726,0,53.43754691,-1.97114966,Storth Meadow Road,Simmondley
100000018727,0,53.43752,-1.97137547,Storth Meadow Road,Simmondley
100000018728,0,53.25836474,-1.44283853,Levens Way Middle,Newbold
100000018729,0,52.89788982,-1.2613684,Thorneywood Road,Long Eaton
100000018730,0,52.89779085,-1.26135522,Thorneywood Road,Long Eaton
100000018731,0,52.89563997,-1.26241746,Chesterfield Avenue 30,Long Eaton
100000018733,0,52.83945838,-1.54393636,Saxon Croft,Repton
100000018734,0,52.83936871,-1.54399668,Saxon Croft,Repton
100000018735,0,52.83568767,-1.54520791,United Reformed Church,Repton
100000018736,0,52.8358229,-1.54531041,United Reformed Church,Repton
100000018739,0,53.21936151,-1.77883325,Wheal Farm,Taddington
100000018740,0,53.21945092,-1.77857819,Wheal Farm,Taddington
100000018741,0,53.21330389,-1.76517788,Wheal Lane,Sheldon
100000018742,0,53.21330256,-1.76450404,Wheal Lane,Sheldon
100000018743,0,53.24109074,-1.72425445,Hotel,Monsal Head
100000018744,0,53.27684472,-1.73060809,Wardlow Mires,Wardlow
100000018745,0,53.27682698,-1.73071318,Wardlow Mires,Wardlow
100000018746,0,53.19556834,-1.81037369,Bull in the Thorn,Pomeroy
100000018747,0,52.92111416,-1.30380937,Friesland School,Sandiacre
100000018748,0,52.79939744,-1.5744343,Geary House,Stanhope Bretby
100000018749,0,52.79938771,-1.57422675,Geary House,Stanhope Bretby
100000018750,0,52.84051004,-1.54861664,Recreation ground,Repton
100000018751,0,52.84041032,-1.54839499,Recreation ground,Repton
100000018752,0,52.83895992,-1.54288756,Burdett Way,Repton
100000018753,0,52.83911228,-1.5427672,Burdett Way,Repton
100000018754,0,52.83621223,-1.54135773,Longlands,Repton
100000018755,0,52.83630132,-1.54114897,Longlands,Repton
100000018756,0,52.83550684,-1.54259722,Pinfold Close,Repton
100000018757,0,52.83564122,-1.54247706,Pinfold Close,Repton
100000018758,0,52.83708332,-1.54816228,The Pastures,Repton
100000018759,0,52.83719939,-1.54795325,The Pastures,Repton
100000018760,0,52.83826559,-1.54233074,School,Repton
100000018761,0,52.83822872,-1.5420936,School,Repton
100000018764,0,52.8390884,-1.54591467,Fisher Close,Repton
100000018765,0,52.83908953,-1.54621157,Fisher Close,Repton
100000018766,0,53.19810765,-1.44772138,Birkin Lane,Wingerworth
100000018767,0,53.19810924,-1.44806565,Birkin Lane,Wingerworth
100000018769,0,53.20259257,-1.42478843,Longedge Rise,Wingerworth
100000018770,0,53.2026365,-1.42457825,Longedge Rise,Wingerworth
100000018771,0,53.20095752,-1.41942104,Hazel Drive,Wingerworth
100000018772,0,53.20087656,-1.41940716,Hazel Drive,Wingerworth
100000018773,0,53.2033254,-1.42763809,Hunloke Park School,Wingerworth
100000018774,0,52.8230377,-1.42831213,Melbourne Market Place,Melbourne
100000018777,0,53.24363425,-1.8063704,Ashwood Cottage,Priestcliffe Ditch
100000018778,0,53.24358936,-1.80640058,Ashwood Cottage,Priestcliffe Ditch
100000018779,0,52.7633317,-1.63973993,Burton Road,Rosliston
100000018780,0,52.76292732,-1.63978773,Burton Road,Rosliston
100000018782,0,53.14333929,-1.62345941,Clough View Farm,Winster
100000018783,0,53.14325839,-1.62346012,Clough View Farm,Winster
100000018784,0,52.95660984,-1.3558012,Cat and Fiddle Farm,Stanley
100000018785,0,52.95657187,-1.35542962,Cat and Fiddle Farm,Stanley
100000018786,0,52.96171034,-1.32246677,Community School,Kirk Hallam
100000018789,0,52.77856594,-1.56623175,Pingle School,Swadlincote
100000018790,0,53.1608822,-1.46502484,Eastwood Lane,Littlemoor
100000018791,0,53.16106224,-1.46508243,Eastwood Lane,Littlemoor
100000018792,0,53.16121945,-1.47009084,Cottage Farm,Littlemoor
100000018793,0,53.16128223,-1.47006016,Cottage Farm,Littlemoor
100000018794,0,53.18062923,-1.49552842,Hardwick Farm,Spancarr
100000018795,0,53.18064543,-1.49510926,Hardwick Farm,Spancarr
100000018796,0,53.18451218,-1.51055204,Stonefield House,Uppertown
100000018797,0,53.18432875,-1.51848523,Old School House,Uppertown
100000018798,0,53.19560243,-1.51663764,Alicehead Road,Uppertown
100000018799,0,53.18072021,-1.52647102,Hodge Lane Farm,Uppertown
100000018800,0,53.17816643,-1.47272495,Long Lane Farm,Alton
100000018801,0,53.18457467,-1.51044658,Stonefield House,Uppertown
100000018802,0,53.18432833,-1.51838049,Old School House,Uppertown
100000018803,0,53.18369342,-1.48685817,Bleak House Farm,Spancarr
100000018804,0,53.183892,-1.48705034,Bleak House Farm,Spancarr
100000018805,0,53.19153806,-1.54601834,Screetham Lane,Uppertown
100000018806,0,53.19556647,-1.51663804,Alicehead Road,Uppertown
100000018807,0,53.19731301,-1.49558714,Cupola Farm,Stone Edge
100000018808,0,53.19727706,-1.49558756,Cupola Farm,Stone Edge
100000018809,0,52.78728851,-1.57947519,William Allitt School,Newhall
100000018810,0,52.78722311,-1.57877892,William Allitt School,Newhall
100000018811,0,53.17444063,-1.45970971,The Green,Alton
100000018812,0,53.18119684,-1.46490689,Northedge Hall Farm,Alton
100000018813,0,53.18111608,-1.46493783,Northedge Hall Farm,Alton
100000018814,0,53.17657067,-1.44980825,Press Lane Farm,Alton
100000018815,0,53.17654412,-1.44989836,Press Lane Farm,Alton
100000018817,0,53.18066657,-1.52654643,Hodge Lane Farm,Uppertown
100000018818,0,53.19153835,-1.54609317,Screetham Lane,Uppertown
100000018819,0,52.72586778,-1.58865391,Grangewood Hall,Grangewood
100000018820,0,52.72412687,-1.60275106,Lullington Lane End,Grangewood
100000018821,0,52.71398854,-1.63122014,Old Post Office,Lullington
100000018822,0,52.73959492,-1.6564948,Lads Grave,Rosliston
100000018823,0,52.73518868,-1.69204378,Catton Hall,Catton
100000018824,0,52.73805681,-1.67864928,Donkhill Farm Cottages,Catton
100000018825,0,52.73523378,-1.6921027,Catton Hall,Catton
100000018826,0,52.73811966,-1.6786192,Donkhill Farm Cottages,Catton
100000018827,0,52.73966683,-1.65649423,Lads Grave,Rosliston
100000018828,0,52.71411411,-1.63113026,Old Post Office,Lullington
100000018829,0,52.72415413,-1.60283965,Lullington Lane End,Grangewood
100000018830,0,52.72591288,-1.58869791,Grangewood Hall,Grangewood
100000018832,0,52.95699927,-1.81076254,Shawley Farm,Roston
100000018833,0,52.95694592,-1.81113491,Shawley Farm,Roston
100000018834,0,52.94054077,-1.80570066,Barway,Marston Montgomery
100000018835,0,52.94070338,-1.80619097,Barway,Marston Montgomery
100000018836,0,52.9578341,-1.78369631,Marston Common,Roston
100000018837,0,52.95803181,-1.78366555,Marston Common,Roston
100000018839,0,52.96498047,-1.79378477,Squashly Farm,Roston
100000018840,0,52.9651236,-1.79338211,Squashly Farm,Roston
100000018841,0,52.98267171,-1.79404322,Knaveholme Farm,Norbury
100000018842,0,52.98289741,-1.79460814,Knaveholme Farm,Norbury
100000018843,0,52.9887378,-1.7781347,Elms Farm,Snelston
100000018844,0,52.9886751,-1.77825419,Elms Farm,Snelston
100000018845,0,52.9879008,-1.77283592,Parkfield Lane,Snelston
100000018846,0,52.98560247,-1.7605592,Windmill Farm,Snelston
100000018847,0,52.98561128,-1.76046978,Windmill Farm,Snelston
100000018848,0,53.25149794,-1.43724732,Community School,Newbold
100000018849,0,52.94472191,-1.35176623,Church,Dale Abbey
100000018851,0,52.93717923,-1.33860678,Boyah Grange,Dale Abbey
100000018852,0,52.93709858,-1.33865265,Boyah Grange,Dale Abbey
100000018853,0,53.27246723,-1.40177844,Wellington Street,New Whittington
100000018854,0,53.24559665,-1.339917,Markham Court,Duckmanton
100000018855,0,52.74739823,-1.59925084,Square and Compass,Linton
100000018856,0,52.75348509,-1.62426408,The Royal Oak,Caldwell
100000018857,0,52.74745201,-1.59920591,Square and Compass,Linton
100000018858,0,52.75350283,-1.62418985,The Royal Oak,Caldwell
100000018859,0,52.77846981,-1.62797765,Rosliston Road 29,Drakelow
100000018860,0,52.77845221,-1.6280964,Rosliston Road 29,Drakelow
100000018861,0,52.88589199,-1.68313115,Miry Lane,Church Broughton
100000018862,0,52.89231437,-1.70205017,Boggy Lane,Church Broughton
100000018863,0,52.89240434,-1.70207928,Boggy Lane,Church Broughton
100000018864,0,52.86583958,-1.68762949,Castle View,Hatton
100000018865,0,52.86571216,-1.68703623,Castle View,Hatton
100000018866,0,52.86907116,-1.71439084,Foresters Arms,Scropton
100000018867,0,52.86897221,-1.71436178,Foresters Arms,Scropton
100000018868,0,52.87692633,-1.71374496,Primrose Cottage,Scropton
100000018869,0,52.87692604,-1.71362609,Primrose Cottage,Scropton
100000018870,0,53.30203811,-1.46566409,Henry Fanshawe School bus park,Dronfield
100000018871,0,53.2860345,-1.28325416,Slayley View Road,Barlborough
100000018873,0,52.82171624,-1.4245899,Church Hall,Melbourne
100000018874,0,52.82459724,-1.42548681,Jubilee Close,Melbourne
100000018875,0,52.82270761,-1.42511105,Potter Street,Melbourne
100000018876,0,53.27146698,-1.41762694,Meadows Community School,Old Whittington
100000018877,0,52.92711411,-1.70648238,Dairy House Farm,Boylestone
100000018878,0,52.92714141,-1.70661607,Dairy House Farm,Boylestone
100000018882,0,52.89587893,-1.55655943,Kingfisher Close,The Pastures
100000018883,0,52.89578888,-1.55651576,Kingfisher Close,The Pastures
100000018884,0,53.0817707,-1.39403388,Larkhill,Swanwick
100000018885,0,52.8274903,-1.42702186,Primary School,Melbourne
100000018886,0,52.82748081,-1.4269181,Primary School,Melbourne
100000018887,0,52.87301602,-1.50355998,Tickham Avenue,Stenson Fields
100000018889,0,52.97535775,-1.35342275,Mapperley Lane 6,West Hallam
100000018890,0,52.96370355,-1.32996904,St John Houghton School,Kirk Hallam
100000018892,0,52.88747802,-1.29508908,Eskdale Close,New Sawley
100000018896,0,52.89963288,-1.25977782,Grange Primary School,Long Eaton
100000018897,0,52.88883861,-1.25724179,Owen Avenue,Long Eaton
100000018898,0,53.11870348,-1.32482808,Fairfield Avenue,Hilcote
100000018899,0,53.11699366,-1.32449627,New Street 532,Hilcote
100000018900,0,53.11700332,-1.32461565,New Street 532,Hilcote
100000018901,0,53.11863166,-1.32484415,Fairfield Avenue,Hilcote
100000018902,0,52.88218653,-1.39343072,Broad Lane,Thulston
100000018903,0,52.88218593,-1.39331184,Broad Lane,Thulston
100000018904,0,52.88380134,-1.39278404,Oak Road,Thulston
100000018905,0,52.88371092,-1.39268128,Oak Road,Thulston
100000018906,0,52.88747154,-1.39151409,Ball Lane,Elvaston
100000018907,0,52.88755137,-1.39130491,Ball Lane,Elvaston
100000018908,0,53.02050815,-1.72743556,Parkside School,Ashbourne
100000018912,0,52.93939541,-1.63860778,Cropper Lane,Thurvaston
100000018913,0,52.93944031,-1.63859253,Cropper Lane,Thurvaston
100000018914,0,52.93919184,-1.66743119,Ostrich Inn,Longford
100000018915,0,52.93926362,-1.667386,Ostrich Inn,Longford
100000018916,0,52.97058245,-1.64565905,Yew Tree Inn,Ednaston
100000018917,0,52.97058192,-1.64548037,Yew Tree Inn,Ednaston
100000018918,0,53.46323125,-1.95558833,Peels Arms PH,Padfield
100000018919,1,52.86981914,-1.62740518,Foss Road (Opposite),Hilton
100000018920,1,52.87016907,-1.6271942,Foss Road,Hilton
100000018921,0,53.4632223,-1.95570884,Peels Arms PH,Padfield
100000018923,0,53.00564704,-1.43739341,Hunter Drive,Kilburn
100000018924,0,53.00575582,-1.43758573,Hunter Drive,Kilburn
100000018925,0,53.25267135,-1.45572741,St Marys School,Newbold
100000018927,0,53.03101884,-1.48185685,St Elizabeths Primary School,Belper
100000018935,0,53.22028004,-1.4667266,Landon Close,Walton
100000018936,0,53.22414896,-1.46554021,Firvale Road,Walton
100000018938,0,53.22212334,-1.46685349,Athol Close,Walton
100000018939,0,53.22459748,-1.46333281,Foxbrook Drive,Walton
100000018944,0,53.06152256,-1.35056705,Cinder Bank,Ironville
100000018945,0,53.06156701,-1.35047685,Cinder Bank,Ironville
100000018946,0,53.07372944,-1.39483332,Swanwick Hall School,Swanwick
100000018947,0,52.87325104,-1.5038693,Tickham Avenue,Stenson Fields
100000018949,0,53.13754399,-1.41658376,Bronte Street,Mickley
100000018950,0,53.13733645,-1.41642214,Bronte Street,Mickley
100000018959,0,53.21896254,-1.46358292,Acorn Ridge 18,Walton
100000018961,1,53.04814347,-1.44984821,Black Boy Old Road (Opposite),Heage
100000018962,0,53.05114218,-1.46281872,Gadsby Rise,Nether Heage
100000018963,0,53.03077449,-1.42661387,School,Street Lane
100000018964,1,53.04833154,-1.44969665,Black Boy Old Road,Heage
100000018965,1,53.23365847,-1.20700288,North Street,Whaley Thorns
100000018966,0,52.90453897,-1.29338497,English Martyrs,Long Eaton
100000018969,0,53.15897899,-1.59566999,Four Lane Ends,Darley Dale
100000018970,0,53.15897823,-1.59544567,Four Lane Ends,Darley Dale
100000018971,0,53.15127971,-1.47057203,Miners Arms,Milltown
100000018972,0,53.15122519,-1.47043813,Miners Arms,Milltown
100000018973,0,53.15541435,-1.46646858,The Nettle Inn,Fallgate
100000018974,0,53.13621162,-1.35350752,Town End School,Tibshelf
100000018981,0,52.96962676,-1.70744549,Pumping Station,Wyaston
100000018982,0,52.99437319,-1.72987945,Tinkers Inn,Wyaston
100000018983,0,52.99439992,-1.72977499,Tinkers Inn,Wyaston
100000018985,0,53.01330795,-1.33659427,Brookfield Way 20,Langley
100000018986,0,53.01286156,-1.33232335,Hartside Way,Langley
100000018987,0,53.01128225,-1.33282466,Meadow Gardens 31,Langley
100000021628,0,53.00862484,-1.42845729,Chapel Street Middle,Kilburn
100000021629,0,53.00852604,-1.4284735,Chapel Street Middle,Kilburn
100000021634,0,53.0173572,-1.42737303,John Flamsteed School,Denby
100000021640,0,52.99356137,-1.49245083,Chadfield Road,Duffield
100000021641,0,52.99347091,-1.49231781,Chadfield Road,Duffield
100000021703,0,53.30566655,-1.37611825,Ravencar Road,Eckington
100000021705,1,52.98241911,-1.30948252,Charlotte Street,Ilkeston
100000021706,1,52.98241851,-1.30937827,Charlotte Street,Ilkeston
100000021711,0,52.88741128,-1.28841709,Ruskin Avenue End,New Sawley
100000021712,0,52.88663707,-1.29123864,Darwin Road,New Sawley
100000021714,0,52.89068881,-1.29383309,Sterndale Road,New Sawley
100000021715,0,52.89040269,-1.2910732,Dovedale Court,New Sawley
100000021721,0,53.14986763,-1.45053823,Hawthorne Close,Woolley Moor
100000021722,0,53.15236974,-1.43963527,Handley Lane Crossroads,Handley
100000021723,0,53.152342,-1.43947114,Handley Lane Crossroads,Handley
100000021726,0,53.25391855,-1.76221288,Litton Mill,Miller's Dale
100000021739,0,52.87475023,-1.68166711,Uttoxeter Road Garage,Hatton
100000021747,0,53.44054334,-1.95297739,Dukes Street,Glossop
100000021748,0,53.44195672,-1.9589525,St James School,Glossop
100000021749,0,53.43983449,-1.95627496,Pikes Lane,Glossop
100000021750,0,53.43714496,-1.95115973,Acre Court,Whitfield
100000021751,0,53.43971765,-1.95630518,Pikes Lane,Glossop
100000021759,0,53.2919513,-1.45542354,Chaucer Drive,Hallowes
100000021760,0,53.2940068,-1.45872801,Burns Drive,Hallowes
100000021761,0,53.29477897,-1.46651979,Shetland Road 3,Dronfield
100000021762,0,53.2990666,-1.4705476,Fletcher Avenue,Dronfield
100000021763,0,53.29731428,-1.47065928,Pembroke Road 21,Dronfield
100000021770,0,53.10063105,-1.36999187,Station Forecourt,Alfreton
100000021850,0,53.08975598,-1.44825778,Wingfield Manor,South Wingfield
100000021851,0,53.08983674,-1.44822689,Wingfield Manor,South Wingfield
100000021853,1,52.95480902,-1.58532527,Hill Side Farm (Opposite),Kirk Langley
100000021889,0,53.45726889,-1.97694957,The Chieftain,Hadfield
100000021903,0,52.98282152,-1.35556047,Old Black Horse,Mapperley
100000021906,0,53.09526918,-1.38812479,Marshall Street Tesco,Alfreton
100000021939,0,53.23675507,-1.43323048,Town Hall,Chesterfield
100000021962,0,53.18073837,-1.65479397,Oxclose Wood,Stanton in Peak
100000021963,0,53.21470931,-1.61432862,Garden Centre,Chatsworth
100000021964,0,53.24727019,-1.60978001,Golden Gates,Baslow
100000021965,0,53.23411192,-1.63876921,Chatsworth Farm Shop,Pilsley
100000021969,0,53.24718016,-1.60973587,Golden Gates,Baslow
100000021971,0,53.07244497,-1.46847923,Green,Fritchley
100000021973,0,53.23483991,-1.53263121,Baslow Road,Wadshelf
